RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name
RGI60-18.00894,G168135E44975S,19789999,-9999999, 168.135000000, -44.974700000,18, 1,         0.012, 1673, 1712, 1693, 22.7, 248,    79, 0, 0, 0, 0, 9, 9,
RGI60-18.00895,G168132E44974S,19789999,-9999999, 168.132000000, -44.974400000,18, 1,         0.021, 1603, 1662, 1625, 15.6, 238,   160, 0, 0, 0, 0, 9, 9,
RGI60-18.00896,G168897E44370S,19789999,-9999999, 168.897000000, -44.370100000,18, 1,         0.046, 1794, 1945, 1872, 19.5, 227,   428, 0, 0, 0, 0, 9, 9,
RGI60-18.00897,G168894E44367S,19789999,-9999999, 168.894000000, -44.366500000,18, 1,         0.269, 1853, 2071, 1940, 18.7, 199,   499, 0, 0, 0, 0, 9, 9,
RGI60-18.00898,G168901E44368S,19789999,-9999999, 168.901000000, -44.367800000,18, 1,         0.034, 1833, 1975, 1916, 28.8,  93,   250, 0, 0, 0, 0, 9, 9,
RGI60-18.00899,G168898E44363S,19789999,-9999999, 168.898000000, -44.362600000,18, 1,         0.025, 1890, 2052, 1972, 36.5,  57,   230, 0, 0, 0, 0, 9, 9,
RGI60-18.00900,G168898E44360S,19789999,-9999999, 168.898000000, -44.360200000,18, 1,         0.038, 1861, 1975, 1927, 21.8,  60,   280, 0, 0, 0, 0, 9, 9,
RGI60-18.00901,G168630E44347S,19789999,-9999999, 168.630000000, -44.346700000,18, 1,         0.049, 1642, 1804, 1720, 35.1, 129,   236, 0, 0, 0, 0, 9, 9,
RGI60-18.00902,G168625E44350S,19789999,-9999999, 168.625000000, -44.350300000,18, 1,         0.144, 1566, 1900, 1735, 27.7, 152,   382, 0, 0, 0, 0, 9, 9,
RGI60-18.00903,G168443E44342S,19789999,-9999999, 168.443000000, -44.342400000,18, 1,         0.097, 1634, 1761, 1705, 24.2,  85,   275, 0, 0, 0, 0, 9, 9,
RGI60-18.00904,G168438E44343S,19789999,-9999999, 168.438000000, -44.342500000,18, 1,         0.066, 1542, 1726, 1605, 29.3, 234,   320, 0, 0, 0, 0, 9, 9,
RGI60-18.00905,G168445E44348S,19789999,-9999999, 168.445000000, -44.348100000,18, 1,         0.442, 1278, 1767, 1537, 24.4, 127,  1310, 0, 0, 0, 0, 9, 9,
RGI60-18.00906,G168649E44332S,19789999,-9999999, 168.649000000, -44.332000000,18, 1,         0.034, 1602, 1724, 1661, 33.4, 253,   215, 0, 0, 0, 0, 9, 9,
RGI60-18.00907,G168653E44331S,19789999,-9999999, 168.653000000, -44.331400000,18, 1,         0.094, 1633, 1849, 1732, 30.8, 133,   475, 0, 0, 0, 0, 9, 9,
RGI60-18.00908,G168846E44332S,19789999,-9999999, 168.846000000, -44.331800000,18, 1,         0.026, 1045, 1174, 1112, 26.4,  58,   320, 0, 0, 0, 0, 9, 9,
RGI60-18.00909,G168454E44328S,19789999,-9999999, 168.454000000, -44.328300000,18, 1,         0.048, 1573, 1686, 1616, 24.0, 184,   224, 0, 0, 0, 0, 9, 9,
RGI60-18.00910,G168434E44322S,19789999,-9999999, 168.434000000, -44.321600000,18, 1,         0.026, 1673, 1802, 1758, 32.3, 205,   230, 0, 0, 0, 0, 9, 9,
RGI60-18.00911,G168446E44323S,19789999,-9999999, 168.446000000, -44.323300000,18, 1,         0.628, 1549, 1875, 1694, 22.7, 192,   922, 0, 0, 0, 0, 9, 9,
RGI60-18.00912,G168455E44326S,19789999,-9999999, 168.455000000, -44.326200000,18, 1,         0.029, 1558, 1656, 1612, 36.9,  67,   103, 0, 0, 0, 0, 9, 9,
RGI60-18.00913,G168457E44321S,19789999,-9999999, 168.457000000, -44.320800000,18, 1,         0.042, 1300, 1460, 1366, 37.0, 117,   226, 0, 0, 0, 0, 9, 9,
RGI60-18.00914,G168494E44318S,19789999,-9999999, 168.494000000, -44.317500000,18, 1,         0.034, 1534, 1640, 1591, 20.3, 110,   304, 0, 0, 0, 0, 9, 9,
RGI60-18.00915,G168491E44315S,19789999,-9999999, 168.491000000, -44.314900000,18, 1,         0.048, 1620, 1719, 1678, 21.0,  84,   304, 0, 0, 0, 0, 9, 9,
RGI60-18.00916,G168488E44317S,19789999,-9999999, 168.488000000, -44.316500000,18, 1,         0.058, 1544, 1666, 1610, 29.0, 230,   215, 0, 0, 0, 0, 9, 9,
RGI60-18.00917,G168850E44328S,19789999,-9999999, 168.850000000, -44.327500000,18, 1,         0.024,  799,  881,  832, 31.6,  83,   152, 0, 0, 0, 0, 9, 9,
RGI60-18.00918,G168848E44323S,19789999,-9999999, 168.848000000, -44.323400000,18, 1,         0.068,  808, 1235, 1094, 38.1, 104,   642, 0, 0, 0, 0, 9, 9,
