RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name
RGI60-03.04161,G285099E82879N,19999999,20039999, -74.901100000,  82.879200000, 3, 1,         0.747,  799, 1121,  912, 21.8,  44,   684, 0, 0, 0, 0, 0, 9,
RGI60-03.04162,G285038E82867N,19999999,20039999, -74.961900000,  82.867200000, 3, 1,         0.112,  931, 1202, 1075, 26.3, 349,  1581, 0, 0, 0, 0, 0, 9,
RGI60-03.04163,G285079E82859N,19999999,20039999, -74.921200000,  82.858900000, 3, 1,         0.823,  572, 1232,  856, 18.3,  95,  1236, 0, 0, 0, 0, 0, 9,
RGI60-03.04164,G285212E82885N,19999999,20039999, -74.788300000,  82.884500000, 3, 1,         0.250,  740,  960,  815, 23.4, 284,   407, 0, 0, 0, 0, 0, 9,
RGI60-03.04165,G285948E82896N,19999999,20039999, -74.052300000,  82.896400000, 3, 1,         0.234,  518,  704,  650, 28.8,  44,  1122, 0, 0, 0, 0, 0, 9,
RGI60-03.04166,G285921E82893N,19999999,20039999, -74.078800000,  82.893200000, 3, 1,         0.257,  582,  864,  683, 26.4, 315,   674, 0, 0, 0, 0, 0, 9,
RGI60-03.04167,G289860E82920N,19999999,20039999, -70.140500000,  82.919800000, 3, 1,         1.040,  428,  957,  585, 25.2,  71,   601, 0, 0, 0, 0, 0, 9,
RGI60-03.04168,G284642E82879N,19999999,20039999, -75.357700000,  82.878900000, 3, 1,         0.869,  469,  853,  652, 20.6,  26,   559, 0, 0, 0, 0, 0, 9,
RGI60-03.04169,G284594E82877N,19999999,20039999, -75.405600000,  82.876700000, 3, 1,         0.182,  683,  784,  716, 17.9, 121,  1868, 0, 0, 0, 0, 0, 9,
RGI60-03.04170,G285482E82894N,19999999,20039999, -74.518100000,  82.893500000, 3, 1,         0.320,  512,  762,  634, 16.7,  16,  1264, 0, 0, 0, 0, 0, 9,
RGI60-03.04171,G284652E82744N,19999999,20039999, -75.347600000,  82.744000000, 3, 1,         0.790,  601, 1022,  796, 10.3, 185,   310, 0, 0, 0, 0, 0, 9,
RGI60-03.04172,G284782E82884N,19999999,20039999, -75.218200000,  82.883900000, 3, 1,         0.881,  558,  910,  768, 21.9, 357,   519, 0, 0, 0, 0, 0, 9,
RGI60-03.04173,G285417E83026N,19999999,20039999, -74.582800000,  83.026300000, 3, 1,         0.270,  187,  377,  268, 27.9,  39,   831, 0, 0, 0, 0, 0, 9,
RGI60-03.04174,G286997E82908N,19999999,20039999, -73.002800000,  82.907800000, 3, 1,         1.096,  320,  777,  428, 22.6, 338,   974, 0, 0, 0, 0, 0, 9,
RGI60-03.04175,G287095E82903N,19999999,20039999, -72.905400000,  82.902500000, 3, 1,         0.555,  504,  784,  638, 17.8,  50,   991, 0, 0, 0, 0, 0, 9,
RGI60-03.04176,G291527E82928N,19999999,20039999, -68.473000000,  82.927700000, 3, 1,         0.730,  402,  760,  590, 16.4,  63,  1106, 0, 0, 0, 0, 0, 9,
RGI60-03.04177,G285267E82900N,19999999,20039999, -74.733300000,  82.900000000, 3, 1,         0.560,  424,  857,  642, 17.9,   5,  1081, 0, 0, 0, 0, 0, 9,
RGI60-03.04178,G287843E82929N,19999999,20039999, -72.157300000,  82.928600000, 3, 1,         0.289,  449,  843,  738, 20.8, 294,  1638, 0, 0, 0, 0, 0, 9,
