RGIId,GLIMSId,BgnDate,EndDate,CenLon,CenLat,O1Region,O2Region,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,Status,Connect,Form,TermType,Surging,Linkages,Name
RGI60-06.00165,G341996E66101N,20009999,-9999999, -18.004100000,  66.100800000, 6, 1,         0.458,  669,  900,  798, 18.5,  31,   976, 0, 0, 0, 0, 0, 9,
RGI60-06.00166,G340949E65827N,20009999,-9999999, -19.051000000,  65.826600000, 6, 1,         0.343,  724, 1032,  811, 18.3,   8,   599, 0, 0, 0, 0, 0, 9,
RGI60-06.00167,G341989E66109N,20009999,-9999999, -18.011500000,  66.108500000, 6, 1,         0.334,  598,  786,  697, 28.4, 341,   518, 0, 0, 0, 0, 0, 9,
RGI60-06.00168,G341478E65510N,20009999,-9999999, -18.522000000,  65.510200000, 6, 1,         0.272, 1059, 1229, 1105, 17.2,   5,   549, 0, 0, 0, 0, 0, 9,
RGI60-06.00169,G341269E65515N,20009999,-9999999, -18.731100000,  65.514800000, 6, 1,         0.485,  987, 1182, 1151, 14.7, 349,   806, 0, 0, 0, 0, 0, 9,
RGI60-06.00170,G341253E65517N,20009999,-9999999, -18.746600000,  65.517200000, 6, 1,         0.158, 1006, 1160, 1089, 17.2,  52,   428, 0, 0, 0, 0, 0, 9,
RGI60-06.00171,G341356E65527N,20009999,-9999999, -18.644400000,  65.526600000, 6, 1,         0.139, 1022, 1213, 1089, 20.9, 358,   552, 0, 0, 0, 0, 0, 9,
RGI60-06.00172,G341468E65431N,20009999,-9999999, -18.532000000,  65.431100000, 6, 1,         0.164, 1041, 1125, 1099, 10.6, 331,   313, 0, 0, 0, 0, 0, 9,
RGI60-06.00173,G341332E65526N,20009999,-9999999, -18.667600000,  65.525700000, 6, 1,         0.770, 1032, 1240, 1110, 15.6,  11,  1129, 0, 0, 0, 0, 0, 9,
RGI60-06.00174,G341011E65533N,20009999,-9999999, -18.989300000,  65.532800000, 6, 1,         0.188, 1151, 1180, 1170, 21.6,  90,   434, 0, 0, 0, 0, 0, 9,
RGI60-06.00175,G341001E65540N,20009999,-9999999, -18.999000000,  65.539900000, 6, 1,         0.275, 1174, 1197, 1181, 17.3,  95,   555, 0, 0, 0, 0, 0, 9,
RGI60-06.00176,G341679E65532N,20009999,-9999999, -18.321300000,  65.532400000, 6, 1,         0.191, 1047, 1326, 1185, 29.8,  33,   605, 0, 0, 0, 0, 0, 9,
RGI60-06.00177,G341659E65536N,20009999,-9999999, -18.340900000,  65.535800000, 6, 1,         0.926, 1005, 1362, 1164, 13.8,  30,  1787, 0, 0, 0, 0, 0, 9,
